full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
rayan_aït-nouri,Man City,DF,5.3,5,Sunderland,True,0,0,392,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-4869,45028,1361,6230
abdukodir_khusanov,Man City,DF,5.4,5,Sunderland,True,0,0,393,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-15213,154215,3443,18656
max_alleyne,Man City,DF,5.0,5,Sunderland,True,0,0,394,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-39,500,0,39
rico_lewis,Man City,DF,4.4,5,Sunderland,True,0,0,395,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-1584,21617,1147,2731
vitor_de oliveira nunes dos reis,Man City,DF,4.5,5,Sunderland,True,0,0,396,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-82,3479,156,238
antoine_semenyo,Man City,MD,8.4,5,Sunderland,True,90,17,397,45,2026-09-20T13:00:00Z,5,3,False,2,1,0,3,0,0,0,0,0,0,2,65,95.6,34.2,42.0,17.2,2,3,2,7,1,0.16,0.17,0.33,3.57,84,-139426,1598756,37411,176837
phil_foden,Man City,MD,6.9,5,Sunderland,True,0,0,398,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,-204579,209654,2056,206635
rayan_cherki,Man City,MD,7.8,5,Sunderland,True,84,8,399,45,2026-09-20T13:00:00Z,5,3,False,1,0,0,3,0,0,0,0,0,0,1,35,42.8,43.6,27.0,11.3,2,3,0,5,1,0.13,0.13,0.26,3.18,78,-126234,3041594,163004,289238
jérémy_doku,Man City,MD,7.4,5,Sunderland,True,15,1,400,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,7,3.6,13.8,5.0,2.2,1,1,0,2,0,0.23,0.32,0.55,0.42,74,-6700,71797,271,6971
rodrigo 'rodri'_hernandez cascante,Man City,MD,6.5,5,Sunderland,True,0,0,402,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-52,1158,0,52
tijjani_reijnders,Man City,MD,6.0,5,Sunderland,True,0,0,404,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-224,3723,0,224
mateo_kovačić,Man City,MD,5.4,5,Sunderland,True,0,0,406,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-731,8157,241,972
claudio_echeverri,Man City,MD,4.9,5,Sunderland,True,0,0,407,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-136,955,0,136
kalvin_phillips,Man City,MD,5.0,5,Sunderland,True,0,0,408,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-39,517,0,39
divine_mukasa,Man City,MD,4.5,5,Sunderland,True,0,0,409,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1698,9744,0,1698
jeremy_monga,Man City,MD,4.9,5,Sunderland,True,0,0,410,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-122,874,0,122
erling_haaland,Man City,FW,15.6,5,Sunderland,True,90,6,411,45,2026-09-20T13:00:00Z,5,3,False,1,0,0,3,0,0,0,0,0,0,0,25,28.6,2.0,57.0,8.8,2,0,0,2,1,1.09,0.02,1.11,3.57,156,172491,7989349,196912,24421
elliot_anderson,Man City,MD,6.3,5,Sunderland,True,90,2,481,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,3,0,0,0,0,0,0,0,15,13.4,4.7,1.0,1.9,4,3,2,9,1,0.02,0.02,0.04,3.57,63,-8817,452582,29694,38511
gerónimo_rulli,Man City,GK,5.0,5,Sunderland,True,0,0,587,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-29,2254,162,191
ayyoub_bouaddi,Man City,MD,5.5,5,Sunderland,True,0,0,616,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-924,18994,2946,3870
ryan_mcaidoo,Man City,MD,4.5,5,Sunderland,True,0,0,621,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-967,11797,905,1872
kaden_braithwaite,Man City,DF,4.0,5,Sunderland,True,0,0,622,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-322,18924,2303,2625
allan_andrade elias,Man City,MD,6.0,5,Sunderland,True,0,0,628,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,112,959,354,242
floyd_samba,Man City,MD,4.5,5,Sunderland,True,0,0,653,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-124,3973,751,875
youri_tielemans,Man Utd,MD,5.8,5,Fulham,False,90,4,43,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,22,18.2,22.3,6.0,4.7,2,8,3,13,1,0.09,0.20,0.29,1.62,58,-17007,165689,8170,25177
carlos_baleba,Man Utd,MD,4.9,5,Fulham,False,0,0,131,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-1080,12600,636,1716
andrey_nascimento dos santos,Man Utd,MD,4.8,5,Fulham,False,0,0,162,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-9593,64624,2868,12461
karl_darlow,Man Utd,GK,4.5,5,Fulham,False,0,0,325,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-148,4302,169,317
senne_lammens,Man Utd,GK,4.9,5,Fulham,False,90,4,412,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,6,0,22,47.2,0.0,0.0,4.7,0,5,0,0,1,0.00,0.00,0.00,1.62,49,-106249,1105256,13915,120164
altay_bayındır,Man Utd,GK,4.5,5,Fulham,False,0,0,413,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-93,1255,0,93
tom_heaton,Man Utd,GK,4.0,5,Fulham,False,0,0,414,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-118,8762,373,491
patrick_dorgu,Man Utd,MD,5.8,5,Fulham,False,6,4,415,50,2026-09-20T15:30:00Z,1,1,False,0,1,0,0,0,0,0,0,0,0,0,12,18.4,11.2,11.0,4.1,2,0,0,2,0,0.13,0.01,0.14,0.00,58,-6276,58577,2869,9145
matthijs_de ligt,Man Utd,DF,5.0,5,Fulham,False,0,0,416,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-119,2417,79,198
diogo_dalot teixeira,Man Utd,DF,4.9,5,Fulham,False,90,2,417,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,11,8.6,15.0,7.0,3.1,1,7,1,2,1,0.06,0.05,0.11,1.62,49,-16480,180890,3696,20176
harry_maguire,Man Utd,DF,4.9,5,Fulham,False,90,2,418,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,17,17.2,17.1,12.0,4.6,4,4,1,5,1,0.01,0.03,0.04,1.62,49,-142518,993742,13938,156456
lisandro_martínez,Man Utd,DF,5.0,5,Fulham,False,90,0,419,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,1,0,0,0,0,0,0,6,12.4,13.3,22.0,4.8,4,1,0,4,1,0.15,0.02,0.17,1.62,50,823,138877,10516,9693
leny_yoro,Man Utd,DF,4.9,5,Fulham,False,0,0,420,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-4322,50197,617,4939
ayden_heaven,Man Utd,DF,4.4,5,Fulham,False,0,0,421,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-3023,29351,613,3636
noussair_mazraoui,Man Utd,DF,4.4,5,Fulham,False,0,0,422,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-5332,55791,2584,7916
luke_shaw,Man Utd,DF,4.4,5,Fulham,False,83,2,423,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,7,6.6,6.0,4.0,1.7,3,1,0,3,1,0.01,0.07,0.08,1.62,44,-360683,879239,2227,362910
harry_amass,Man Utd,DF,4.0,5,Fulham,False,0,0,424,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-321,21588,1392,1713
tyler_fredricson,Man Utd,DF,4.0,5,Fulham,False,0,0,425,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-107,1329,0,107
bruno_borges fernandes,Man Utd,MD,12.0,5,Fulham,False,90,2,426,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,15,14.0,58.8,13.0,8.6,0,5,1,6,1,0.28,0.19,0.47,1.62,120,-282231,4318751,68228,350459
bryan_mbeumo,Man Utd,MD,7.9,5,Fulham,False,90,2,427,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,23,14.6,46.3,30.0,9.1,2,1,1,4,1,0.27,0.25,0.52,1.62,79,-206528,2322581,95476,302004
matheus_santos carneiro da cunha,Man Utd,MD,7.9,5,Fulham,False,90,10,428,50,2026-09-20T15:30:00Z,1,1,False,1,0,0,1,0,0,0,0,0,0,3,32,42.4,35.2,26.0,10.4,1,2,0,3,1,0.05,0.39,0.44,1.62,79,-75494,620030,11557,87051
marcus_rashford,Man Utd,MD,7.0,5,Fulham,False,76,2,429,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,15,16.6,53.7,58.0,12.8,2,0,0,2,1,0.40,0.14,0.54,1.62,70,-4515,171653,18390,22905
mason_mount,Man Utd,MD,5.4,5,Fulham,False,10,1,430,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.1,5.0,0.7,0,1,0,1,0,0.09,0.01,0.10,0.00,54,88,3100,361,273
amad_diallo,Man Utd,MD,5.7,5,Fulham,False,0,0,431,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,57,-5804,33185,75,5879
kobbie_mainoo,Man Utd,MD,5.5,5,Fulham,False,79,4,432,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,1,0,0,0,0,0,0,0,18,11.2,17.4,9.0,3.8,1,10,1,12,1,0.06,0.10,0.16,1.62,55,20730,177650,33995,13265
manuel_ugarte ribeiro,Man Utd,MD,5.0,5,Fulham,False,0,0,433,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-21,386,15,36
jack_fletcher,Man Utd,MD,4.9,5,Fulham,False,0,0,434,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-71,1151,54,125
shea_lacey,Man Utd,MD,4.9,5,Fulham,False,0,0,435,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-32,5831,531,563
toby_collyer,Man Utd,MD,5.0,5,Fulham,False,0,0,436,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-135,1099,0,135
bendito_mantato,Man Utd,MD,4.5,5,Fulham,False,0,0,437,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1079,18231,624,1703
tyler_fletcher,Man Utd,MD,4.4,5,Fulham,False,0,0,438,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,250,36458,3537,3287
benjamin_sesko,Man Utd,FW,7.0,5,Fulham,False,0,0,439,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,70,1630,192336,24959,23329
joshua_zirkzee,Man Utd,FW,5.4,5,Fulham,False,13,1,440,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,4,3.2,10.1,0.0,1.3,1,0,0,1,0,0.00,0.00,0.00,0.00,54,-3447,43505,2606,6053
chido_obi,Man Utd,FW,4.5,5,Fulham,False,0,0,441,50,2026-09-20T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-16201,111907,5061,21262
nico_gonzález iglesias,Newcastle,MD,5.5,5,Hull City,True,0,0,405,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-5729,21094,1106,6835
nick_pope,Newcastle,GK,4.9,5,Hull City,True,0,0,442,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-5404,105050,1831,7235
mark_gillespie,Newcastle,GK,4.5,5,Hull City,True,0,0,443,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-33,3606,183,216
ewen_jaouen,Newcastle,GK,4.5,5,Hull City,True,0,0,444,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-225,2273,30,255
malick_thiaw,Newcastle,DF,5.0,5,Hull City,True,90,4,445,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,0,0,0,0,13,31.4,1.4,2.0,3.5,13,3,0,13,1,0.00,0.01,0.01,1.59,50,4121,240813,28969,24848
fabian_schär,Newcastle,DF,4.9,5,Hull City,True,24,1,446,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,0,0,0,0,1,25.0,10.5,0.0,3.6,7,0,0,7,0,0.00,0.01,0.01,1.08,49,-1391,22572,1121,2512
sven_botman,Newcastle,DF,5.0,5,Hull City,True,90,4,447,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,0,0,0,0,12,35.2,0.8,17.0,5.3,17,1,1,18,1,0.05,0.00,0.05,1.59,50,1958,76821,8365,6407
dan_burn,Newcastle,DF,4.9,5,Hull City,True,0,0,448,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-11893,84798,180,12073
lewis_hall,Newcastle,DF,5.2,5,Hull City,True,90,13,449,46,2026-09-19T14:00:00Z,2,1,False,1,0,0,1,0,0,0,0,0,0,3,38,65.6,29.2,24.0,11.9,9,7,1,10,1,0.19,0.11,0.30,1.59,52,107688,1629142,220393,112705
tino_livramento,Newcastle,DF,4.9,5,Hull City,True,0,0,450,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,4786,12541,6097,1311
alex_murphy,Newcastle,DF,4.0,5,Hull City,True,0,0,451,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-592,6248,0,592
harvey_barnes,Newcastle,MD,6.0,5,Hull City,True,90,9,453,46,2026-09-19T14:00:00Z,2,1,False,0,2,0,1,0,0,0,0,0,0,1,34,47.6,36.8,27.0,11.1,4,5,0,9,1,0.11,0.11,0.22,1.59,60,179416,496155,220394,40978
anthony_elanga,Newcastle,MD,6.2,5,Hull City,True,0,0,454,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,62,-564623,616024,53653,618276
jacob_ramsey,Newcastle,MD,4.9,5,Hull City,True,0,0,456,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-8206,30346,1789,9995
jacob_murphy,Newcastle,MD,5.9,5,Hull City,True,90,1,457,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,1,0,0,0,12,9.4,19.7,4.0,3.3,3,3,2,8,1,0.03,0.07,0.10,1.59,59,349,14522,2209,1860
joelinton cássio_apolinário de lira,Newcastle,MD,5.4,5,Hull City,True,0,0,458,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-136,1916,44,180
lewis_miley,Newcastle,MD,5.5,5,Hull City,True,90,4,459,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,0,0,0,0,19,21.8,15.6,0.0,3.7,7,5,4,16,1,0.00,0.04,0.04,1.59,55,-101,8479,1217,1318
joe_willock,Newcastle,MD,5.0,5,Hull City,True,86,10,460,46,2026-09-19T14:00:00Z,2,1,False,1,0,0,1,0,0,0,0,0,0,3,38,40.2,7.3,22.0,7.0,1,4,1,6,1,0.17,0.04,0.21,1.46,50,-1121,51669,7299,8420
bazoumana_touré,Newcastle,MD,5.8,5,Hull City,True,16,1,461,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.60,58,325,14309,1837,1512
sean_steur,Newcastle,MD,4.9,5,Hull City,True,65,3,462,46,2026-09-19T14:00:00Z,2,1,False,0,0,1,0,0,0,0,0,0,0,0,18,16.0,30.3,0.0,4.6,2,3,2,7,1,0.00,0.03,0.03,0.52,49,-576,7714,420,996
nick_woltemade,Newcastle,FW,5.9,5,Hull City,True,0,0,463,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-11535,55762,0,11535
yoane_wissa,Newcastle,FW,6.2,5,Hull City,True,90,0,464,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,1,0,0,0,0,0,8.8,5.2,20.0,3.4,2,3,0,5,1,0.84,0.01,0.85,1.59,62,124486,2094339,338910,214424
william_osula,Newcastle,FW,5.9,5,Hull City,True,0,0,465,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-6475,35111,188,6663
sean_neave,Newcastle,FW,4.5,5,Hull City,True,0,0,466,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-9244,58232,0,9244
aladji_bamba,Newcastle,MD,4.9,5,Hull City,True,3,1,559,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.1,0.0,0.6,2,1,1,4,0,0.00,0.00,0.00,0.14,49,-781,10531,377,1158
lukás_hornícek,Newcastle,GK,5.0,5,Hull City,True,90,3,567,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,0,0,3,0,14,17.0,0.0,0.0,1.7,3,12,0,0,1,0.00,0.00,0.00,1.59,50,8198,163512,22769,14571
amar_dedic,Newcastle,DF,4.5,5,Hull City,True,0,0,593,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-92524,219257,11096,103620
leo_shahar,Newcastle,DF,4.0,5,Hull City,True,0,0,609,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-5521,20140,0,5521
matias_fernandez-pardo,Newcastle,FW,6.0,5,Hull City,True,73,2,634,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,1,0,0,0,0,0,0,0,7,1.2,0.8,5.0,0.7,0,1,1,2,1,0.05,0.00,0.05,0.99,60,1205,12360,3570,2365
mason_miley,Newcastle,MD,4.5,5,Hull City,True,0,0,659,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,2836,4509,3438,602
miodrag_pivas,Newcastle,DF,4.0,5,Hull City,True,0,0,663,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
vakhtang_salia,Newcastle,FW,4.5,5,Hull City,True,0,0,664,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
michael_mills,Newcastle,MD,4.5,5,Hull City,True,0,0,665,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
kyran_thompson,Newcastle,MD,4.5,5,Hull City,True,0,0,666,46,2026-09-19T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
liam_delap,Nott'm Forest,FW,5.5,5,Coventry City,True,90,1,167,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,1,0,0,0,9,5.0,25.1,21.0,5.1,2,5,1,8,1,0.13,0.21,0.34,0.67,55,200788,344489,222393,21605
daniel_muñoz mejía,Nott'm Forest,DF,5.4,5,Coventry City,True,82,2,201,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,5,4.0,3.8,15.0,2.3,2,3,1,3,1,0.12,0.02,0.14,0.67,54,48095,706118,100431,52336
matz_sels,Nott'm Forest,GK,5.0,5,Coventry City,True,90,2,467,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,2,0,10,13.8,0.0,0.0,1.4,0,9,0,0,1,0.00,0.00,0.00,0.67,50,26195,207232,39386,13191
john victor_maciel furtado,Nott'm Forest,GK,4.5,5,Coventry City,True,0,0,468,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-135,6278,197,332
neco_williams,Nott'm Forest,DF,5.0,5,Coventry City,True,90,2,469,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,19,20.6,61.8,16.0,9.8,1,8,1,2,1,0.09,0.21,0.30,0.67,50,105000,1063643,154932,49932
felipe_rodrigues da silva,Nott'm Forest,DF,5.0,5,Coventry City,True,0,0,470,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-425,2127,0,425
